Id,Employer,Name,Salary,From,To,Experience,Schedule,Keys,Description
32873210,Сбербанк,AI Researcher (Лаборатория ИИ),False,,,От 3 до 6 лет,Полный день,[],"Мы приглашаем исследователей в области машинного обучения в Лабораторию искусственного интеллекта, особое подразделение Сбербанка, нацеленное на долгосрочные наукоемкие AI-исследования. Наша цель – изобретение универсальных алгоритмов, имеющие широкий спектр применения в различных продуктах не только банка, но и его дочерних компаний. Сбербанк стремится быть мировым лидером в области технологий искусственного интеллекта и делает большую ставку на их научную составляющую, поэтому вы будете публиковать результаты на таких конференциях как NeurIPS, ICML, KDD, и т.п.Чем вы будете заниматься:разработка новых наукоемких технологий;взаимодействие с прикладными командами по их внедрению;анализ передовых научных робот;написание статей, описывающих ваши достижения.  Преимущества работы:дружный и быстро растущий коллектив, возможность играть роль в росте команды;возможность заниматься наукой, оставаясь в Москве;современный удобный офис;отличный уровень компенсации. Требования:высшее техническое образование с хорошей подготовкой в области математики и алгоритмов;достаточно глубокое понимание одной из областей: Machine Learning, Data Mining;умение и желание изобретать алгоритмы, основанные на новых идеях;навыки программирования на одном из таких языков как C++, Python;  Желательно:степень кандидата наук или ее эквивалент;опыт написания научных статей, наличие публикаций в ведущих конференциях и журналах (NIPS/NeurIPS, ICML, KDD, WWW, WSDM, and others.);глубокое знание математики и умение получать новые результаты;опыт успешного участия в конкурсах, таких как на Kaggle;опыт работы или учебы в зарубежных университетах или исследовательских лабораториях;опыт разработки ПО для работы с большими данными;опыт работы в команде. От нас:Конкурентоспособная зарплата;Дружный и высококвалифицированный коллектив;Тренажерный зал в офисе;Расположение офиса: Москва, Оружейный пер., д. 41;Оплата посещения конференций (ICML, NIPS, ICDM etc.), научная литература и проч. При отклике преимущественно обращаем внимание на ссылки на научные публикации, препринты статей, участия в конкурсах."
32925734,Яндекс,Planner at Yandex.Market,False,,,От 3 до 6 лет,Полный день,[],"What this role is about:  If you have profound experience in supply or demand planning, working closely with S&amp;OP process, and have a solid track of records in different interesting roles in Production, Retail or e-com companies, then you have a chance to join our team, build the best e-com business process in Supply Chain and grow our Marketplace with us. If working under conditions of uncertainty is your thing and you are able to adjust all your collective knowledge in Supply Chain / Planning roles to the e-com industry, if you want to build a supply network from zero, contribute all your experience to creating the optimum stock management process and shift expectations to deliver on major SC operational KPIs, then this role is for you. The main objective of the Planning Manager is to ensure that SKUs are available in stock on the marketplace with optimum logistics cost, which should be underpinned by strong stock replenishment process, continuous validation and improvement of replenishment algorithm results to ensure its proactive adjustment to meet the pace of complexity and business scaling. The Planning Manager is responsible for performing an analysis of trends &amp; multiple changing factors to ensure prompt stock replenishment on regular basis to minimize lost sales and to optimize the basket within next day delivery with respect to warehouse distribution network. The Planning Manager should have excellent communication and networking skills, being able to manage and cooperate with peers from a variety of internal departments: Category Management teams, Logistics, IT-development and Machine Learning.    What we are looking for in a candidate:  An overwhelming desire to work in a dynamic environment and atmosphere of a startup and a strong belief that you can create the best e-com Supply Chain. Several years of experience in supply and/or demand planning in a big organization with sophisticated SC network, either managing supply planning with production units/factories or distribution requirements planning of multiple depots or clients and owned warehouse/outlets replenishment. Profound practical knowledge of enterprise systems, preferably SAP/ APO, SAP/ IBP, JDA or other planning master systems (being key user or champion user is obviously a plus). Previous experience in creating of right business and operational processes with focus on supply &amp; distribution planning area with related functions (customer service / logistics, category management, IT); any re-organization and optimization projects in SC Planning is an advantage.    Skills &amp; competencies required:  ability to manage a multi-task agenda and set right priorities on a daily basis; good influencing skills (as an advantage); ability to explain personal point of view to both SC and non-SC people, including IT teams, and to make people excited by your agenda and willing to support you; growth mindset and system approach (a must); capability to build scalable processes and technical tools from zero; ability to take decisions with a high level of uncertainty; good team player; open-minded person; knowledge of English: intermediate / upper-intermediate (as an advantage). "
32909209,МТС,Full-stack/Python на продукты в области Artificial Intelligence,False,,,От 1 года до 3 лет,Полный день,"['Python', 'Flask', 'Django Framework', 'Aiohttp', 'Docker', 'd-composer', 'MongoDB', 'Redis', 'RabbitMQ']","В МТС ИТ мы создаем инновационные продукты в области Artificial Intelligence - телемедицина, чат-боты, распознавание речи (machine learning). Наша команда работает над созданием новых сервисов для самого большого количества клиентов в России - клиентов МТС, а так же партнеров компании. В отдел &quot;Искуственный Интеллект&quot;, в команду интеграции требуется full-stack-разработчик со знанием Python на хорошем уровне с опытом от 2-х лет. Наш будущий сотрудник:  работает с серверными языками программирования (работает на Python-Django/Flask, но знаком и с другими языками, например nodejs/java/php/...); создал хотя бы один рабочий проект сам (или хотя бы пытался); умеет работать с любыми типами SQL/NoSQL БД (MySQL/PgSQL/MongoDB/...); периодически поднимает очередь (например, RabbitMQ) для нагруженных проектов; иногда занимается версткой (но не сильно часто); для него слова HTML/CSS/SASS/LESS не пустой звук; знаком с JS-фреймворками (jQuery, React/Redux, AngularJS, React, Vue.js); умеет или пытался использовать системы сборки js-проектов (gulp/grunt/webpack); понимает, что docker - это хорошо; всегда работает в GIT / GitLab / GitHUB; последние несколько лет работает на UNIX/LINUX системах и очень любит консоль (уровень админинстратора или близкий к нему); постоянно интегрирует разные проекты друг с другом и поддерживает их работоспособность; умеет читать чужой код.  В человеке мы очень ценим коммуникабельность, активность, обучаемость, умение искать нестандартные решения. Условия работы:  офис в пяти минутах ходьбы от м. Технопарк; премии дважды в год; ДМС со стоматологией, страхование жизни, страхование при поездках за рубеж, скидки на автострахование; стабильная белая зарплата; 100% оплата больничного листа; гибкий график; мы сделали обучение доступным. Вы можете проходить тренинги очно, дистанционно, в Корпоративном университете, у провайдеров, у наставников, а так же участвовать в различных конференциях и митапах; компенсация фитнес-абонемента; гибкий график; отпуск 31 день. "
32904558,Mars,Senior Solution Architect,False,,,От 3 до 6 лет,Полный день,"['Data Analysis', 'Big Data', 'Solution Architect', 'Machine Learning', 'Product Management', 'Program Management']","JOB DESCRIPTION   Mars Digital Technologies provides a wide range of services that facilitate digital transformation of Mars business globally. A significant part of Mars DT is Business Partnership organization whose role is to ensure business units get maximum value from digital technologies through deployment of wide range of solutions starting from enterprise applications development ending up with data and analytics products.   With the role of Sr Solution Architect we are looking for an individual with a combination of hands-on experience in designing and building medium to large scale enterprise systems with focus on SOA principles and good communication skills to collaborate effectively with business stakeholders at various levels.   The role includes but is not strictly limited to the following activities.   Shape &amp; Capture demand   Partners with key regional and global business stakeholders to identify and define how to improve business performance through the application of digital technology, optimization of information flow and usage of resources, business processes enhancement.   Works with global and regional teams in order to determine optimal set of technical/functional platforms and products that would address business needs   Ensures the implementation of company policies and guidelines in alignment with local legal requirements, cultural specifics and business practices.   Collaborates with business stakeholders to create clear business case, project scope and delivery approach   Partners with business stakeholders to lead required business change &amp; stimulate/facilitate design thinking/lean start up principles     Functionally architect solutions with speed &amp; agility in mind, promotes reusability and scalability whenever relevant   Defines technical (high level) and functional solution for given business problem, identifies the key data &amp; information dependencies, anticipates how it will scale and be maintained for the future   Define initial Information / functional architecture, recommend a set of principles, artefacts and data points that will be created or modified in course of solution delivery   Ensures architecture and solution design anticipate required internal and external controls (i.e. security, enterprise architecture, GDPR, internal audit etc)   Works with internal and external parties to prioritize &amp; plan solution delivery and ensure right resource allocation   Provides specifications according to which the solution is defined, managed, and delivered.   Monitors the progression of solution delivery, works with IT teams both centrally and regionally to ensure smooth delivery lifecycle, provides functional expertise   Creates a collaboration loop within multiple delivery factories and ensures artefacts reusability across products   Ensures final solution meets QA criteria and performs required audit actions   Ensures solution handover to support organization, monitors solution end to end lifecycle   Leads the benefit evaluation process of the delivered solution (ie. was the stated purpose fulfilled, does the solution meet the business needs).     Drive continuous improvement for Value &amp; affordability   Examines the current systems architecture, works with functions and technical staff to recommend solutions that result in more effective data flows and optimized landscape   Works with platform owners to ensure platforms evolution and adoption to current segment priorities and strategic aspirations, influences global teams as required to tailor platforms for business needs   Remains current with leading edge industry and technology drivers and innovations, brings innovation ideas into organization   Educates and upskills peers and stakeholders in digital best practices     REQUIREMENTS     Strong understanding of data field as well as technologies and tools applied in it (OLAP, Machine Learning, Hadoop, Power BI, Tableau etc)   Deep understanding of technology field and ability to apply technology to resolve business problems efficiently   Understanding and relevant experience in FMCG business   Strong project or product management skills with familiarity in a variety of tools and techniques   Able to evaluate technology and process alternatives   Excellent written and verbal skills as well as high interpersonal skills   Ability to communicate complex topics to various stakeholders to enlist support   Must be customer focused with demonstrated ability to form productive relationship with a wide constituency, including business leaders, IT personnel and project leaders   Strong consultative skills, problem analysis, negotiating and influencing skills.   Should have a proven track record of delivering results in two or more of the following three areas:   Product Management, Business Relationship Management, Project Management, Program Management, Solution Architecture, Enterprise Architecture    "
32827660,Сбербанк,Ведущий специалист (Data Science),False,,,От 1 года до 3 лет,Полный день,[],"В Управлении модельного риска ПАО «Сбербанк» расширяется команда Data Science.Мы занимаемся анализом, тестированием и разработкой алгоритмов верификации моделей розничного бизнеса ПАО «Сбербанк» с использованием методов эконометрики, мат. статистики и машинного обучения. При этом также разрабатываем альтернативные модели в случае низкого качества имеющихся алгоритмов. Скоуп работ включает, но не ограничивается следующими задачами:· Валидация моделей оценки рисков (кредитный скоринг – PD,LGD,EAD, транзакционные модели, Value Based Pricing, Экономический капитал, модели управлениям лимитами и расчета ставки, IFRS 9);· Валидация моделей бизнес-подразделений (модели отклика, оттока, прогнозирование типа транзакций);· Разработка инструментов финансовой оценки качества моделей (количественная оценка модельного риска);· Валидация симуляционных моделей с применением методов Монте-Карло;· Алгоритмы стресс-тестирования качества моделей;· Разработка методологии процесса управления модельным риском и методологии валидации различных классов моделей. Мы ищем специалиста в команду, с хорошим знанием теоретической базы и опытом решения практических задач (желательное, но не обязательное условие). Функциональные обязанности:- Анализ, тестирование и разработка алгоритмов верификации моделей розничного бизнеса ПАО «Сбербанк» с использованием методов эконометрики, мат. статистики и машинного обучения;- Разработка автоматизированного фреймворка валидации в R, Python (создание инструментов для тестирования и разработки моделей);- Разработка альтернативных моделей и алгоритмов на основе передовых методов машинного обучения;- Участие в связанных с разработкой моделей проектах по внедрению новых технологий и автоматизации процессов.Большие плюсы:- Опыт разработки скоринговых моделей и других моделей оценки рисков- Знание математической статистики и эконометрики- Хорошее понимание финансов и кредитного бизнеса- Высокая инициативностьОсновные требования:- Высшее образование (математика/физика/экономика), рассматриваем также студентов последних курсов;- Опыт решения задач machine learning;- Уверенные навыки работы со статистическими пакетами (хотя бы один из следующих языков программирования):· Python (jupyter, numpy, scipy, pandas, scikit-learn, tensorflow, xgboost);· R.- Опыт программирования и работы с базами данных (Oracle, SQL), навыки работы с массивами данных;- Хороший уровень владения английским языком.Условия работы:Мы предлагаем:- Огромный спектр разнообразных и интересных задач в области моделирования рисков и бизнес-процессов самого инновационного банка России; Скучных задач у нас нет.- Идеальные условия для профессионального и личностного роста в молодом и динамично развивающемся коллективе;- Уникальная возможность внести активный вклад в формирование крупнейшей в России data-driven организации;- Непрерывное образование в области предиктивной аналитики, искусственного интеллекта и машинного обучения (training on the job, участие в конференциях и семинарах и т.д.);- Конкурентная заработная плата и социальный пакет;- Офис на Волгоградском проспекте."
32905305,МТС,Разработчик на проект Внедрение MVP витрины на основе real-time Elastic Stack,False,,,От 1 года до 3 лет,Полный день,"['ELK Stack', 'Docker', 'Git', 'Ansible', 'Ruby', 'JavaScript']","В настоящий момент в команду МТС требуются 2 разработчика на проект «Внедрение MVP витрины продуктовых и производственных метрик на основе real-time Elastic Stack c открытым исходным кодом». Проект новый, интересный- есть где проявить себя. Обязанности:   Участие во внедрении Витрины продуктовых и производственных метрик на основе real-time Elastic Stack в организации.   Исполнение следующих обязанностей в рамках внедрения:     Построение отказоустойчивого кластера ELK, как stand-alone, так и контейнеризированного.   Настройка мониторинга основных метрик кластера ElasticSearch (zabbix + elastalert).   Создание Pipeline в Logstash, настройка основных фильтров, мутаций исходных событий на уровне Logstash.   Оптимизация как индексации, так и поисковой выдачи в ElasticSearch.   Построение визуализаций в Kibana, при необходимости построение визуализаций на основе открытых библиотек.   Разработка (доработка) web-интерфейсов визуализаций.   Разграничение видимости дашбордов для разных пользователей.   Развертывание и настройка Kafka\Redis.   Разработка плагинов\парсеров для извлечения данных из целевых систем.   Настройка Logstash для заполнения агрегирующих индексов.   Дополнительный тюнинг ELK по результатам извлечения данных.   Настройка персональных оповещений.   Разработка инструментов выгрузки дашбордов и отправки их на email пользователя.   Подготовка и развертывание плановых обновлений системы (HAProxy, ELK, Kafka).   Решение возникающих инцидентов. Консультирование пользователей по вопросам работы с дэшбордами.   Требования:   Опыт работы с ELK Stack, Docker, Git, Kafka/RabbitMQ, Ansible, Ruby, JavaScript.   Необходимые компетенции для успешного построение визуализаций:     Умение строить стандартные визуализации с помощью Kibana или с помощью библиотек для построения визуализаций (chart.js, d3 и т.д).   Знание JavaScript.   Знание CSS, HTML.   Условия работы:   Гибкое начало рабочего дня   Интересные проекты в различных областях: CRM, big data, machine learning, IoT, cloud computing   Разработка по гибким методологиям: Agile, Scrum, Kanban   Оформление по ТК РФ, конкурентная зарплата, премии 2 раза в год;   Отпуск: 31 день;   Регулярное обучение за счёт компании;   ДМС со стоматологией, страхованием жизни и страхованием поездок за рубеж;   Программа компенсации стоимости посещения бассейна/фитнес-центра;  "
32863490,Luxoft,Старший тестировщик (тестирование математических алгоритмов),False,,,От 1 года до 3 лет,Полный день,"['MS SQL', 'QA', 'Big Data', 'Python', 'математические алгоритмы']","Описание проекта:  Проект по созданию аналитической системы финасового моделирования и анализа по крупным корпоративным клиентам Банка на базе .NET, Java, Oracle. Обязанности:  Глубоко погружаться в анализ математики расчета финансовых потоков Ведение всего направления работ, связанного с проверкой качества создаваемого продукта. Cоздание тестовой плана и тестовых сценариев Выполнение интеграционного тестирования, в системах входящих в проект Согласование и корректировка требований проекта, с точки зрения тестирования и проверки качества  Требования:  Опыт работы в тестировании ПО не менее 1,5 лет; Математическое образование Опыт работы(в т.ч. тестирования) с данными или алгоритмами (Big data, machine learning) Базовые знания и навыки тестирования программного обеспечения; Понимание процесса тестирования, роли QA в проекте Понимание методологии разработки и тестирования ПО; Навыки составления и использования тестовой документации (тест-кейсы, отчеты о тестировании); Умение составлять SQL запросы средней сложности; Уверенное владение офисными приложениями (MS Excel); Внимательность, аналитический склад ума, грамотная речь Знания big data или machine learning. "
32432762,Raiffeisenbank,Старший продуктовый аналитик (team lead),False,,,От 1 года до 3 лет,Полный день,[],"Для эффективного роста и развития нам необходимо укрепить свои компетенции в области продуктовой аналитики.Мы ищем человека, который будет анализировать продуктовые запуски через систему продуктовых метрик, развивать команду, улучшит аналитическую инфраструктуру: инструменты, процессы, методики и прочее. Ключевые задачи:  построить автоматизированную систему аналитики: дашборды и системы мониторинга, контролировать ключевые метрики и качество собираемых данных, выстроить сквозную аналитику; находить узкие места в продукте, строить модели, давать рекомендации по развитию продукта; ad-hoc аналитика для поддержки принятия продуктовых решений; А/В тестирование: участие в разработке условий его проведения, интерпретации результатов; развивать и обучать команду, передавать ей свою экспертизу; построить бизнес модель по новым продуктам, участвовать в принятии data driven решений об их запуске.  Наш идеальный кандидат:  знает, что такое когортный анализ, сегменты, корреляция, причинно-следственной связи; умеет визуализировать и понятно представлять результаты своей работы; умеет обосновывать и отстаивать свое мнение. Опирается на цифры при принятии решений; владеет инструментами извлечения, обработки, анализа и визуализации данных (Excel, SQL, работал с BI-системами, уверенное использование одного из скриптовых языков); говорит, что нужно делать: мы ищем человека, у которого можно учиться; проактивен: проявляет инициативу, предлагает, что и где можно улучшить; следит за метриками, сигнализирует об отклонениях и проблемах до того, как они стали массовыми; есть опыт нахождения инсайтов с помощью данных, влияющих на бизнес-показатели, и может об этом рассказать; постоянно учится и развивается: следит за рынком, пробует новые технологии, не боится не знать и ошибаться, радуется новым знаниям.  Будет плюсом, если кандидат:  знает, что такое Machine Learning, и как его можно применять для поиска гипотез и анализа поведения пользователей; анализировал данные на Python / R; знает английский на уровне достаточном для общения с не русскоговорящими коллегами.  Условия:  возможность повышать профессионализм и развивать компетенции в работе над реальными бизнес-задачами, а также через обучение; высокий уровень свободы/самостоятельности, атмосфера развития, вдохновленная принципами Agile; позитивная рабочая атмосфера, основанная на открытости, доверии, взаимном уважении и развитой культуре обратной связи; конкурентная зарплата и соцпакет - один из лучших на рынке; работа в комфортном офисе в 2х минутах ходьбы от станции метро «Технопарк», с уютным кафе и спортзалом для сотрудников.   "
32860516,Alan,Backend Engineer,False,,,От 1 года до 3 лет,Полный день,[],"Voice is the future interface for all the things we do with machines. Alan is pioneering the ability to add intelligent natural voice interface to any application instantly. With Alan, users of any mobile or web application can just talk with the application to get things done and receive synchronized voice and visual responses. Unlike Siri, Alexa, or Google Assistant, Alan augments existing applications with voice. Our Voice AI service is named as Alan to give tribute to the forward-thinking computer scientist Alan Turing. Our vision is to become the de facto voice solution for all applications. In order to realize this opportunity, we are looking for a backend engineer to work on our cloud infrastructure and components. You’ll be contributing to a robust backend infrastructure which includes: real-time data processing, graph databases, machine learning methods for data summarization, natural language processing, speech recognition, and speech synthesis. You will be developing next generation of intelligence and natural language understanding that operates in real-time. Responsibilities:   Work with a team of engineers to architect and implement frameworks   Work with a highly complex software system for multiple platforms with AI elements   Design and implement new and existing product features   Build simple deployments quickly   Collaborate with the product and development team   Create new algorithms and optimize existing code   Help manage the development process and backlog   Participate in code reviews   Requirements:   Software design and development experience in Python and JavaScript   Experience building server applications   Linux experience, ability to use terminal, and write shell scripts   Exceptional problem solving and analytical skills   Experience in Machine Learning is a plus   Exposure to Deep Learning, Neural Networks, or related fields and a strong interest and desire to learn about them.   Strong communication skills   Integrity, responsibility, professionalism   Be able to multitask and work independently   C++ experience a plus  "
32862533,Alan,Senior QA Engineer,False,,,От 1 года до 3 лет,Полный день,"['Unit Testing', 'Test case', 'Quality Management']","Voice is the future interface for all the things we do with machines. Alan is pioneering the ability to add intelligent natural voice interface to any application instantly. With Alan, users of any mobile or web application can just talk with the application to get things done and receive synchronized voice and visual responses. Unlike Siri, Alexa, or Google Assistant, Alan augments existing applications with voice. Our Voice AI service is named as Alan to give tribute to the forward-thinking computer scientist Alan Turing. Our vision is to become the de facto voice solution for all applications. In order to realize this opportunity, we are looking for a QA engineer conduct testing for our Voice &amp; AI Platform and voice solutions. This will involve pioneering test plans and benchmarking for voice, which Alan is rapidly evolving for use in everyday work. Responsibilities:   Identify effective test strategies for common voice solutions and scripts   Work closely with development team to fix and identify problems   Test a highly complex software system for multiple platforms with AI elements   Collaborate with the product and development team   Benchmark critical operations in the Alan Platform   Raise bar for the user experience in all areas   Provide input on UI/UX   Requirements:   Experience in defining test cases   Knowledge of software architecture   Ability to test from a user’s point of view and on a technical level   Strong analytical and problem solving skills   Good understanding of mobile and web application development   Self-motivated and positive attitude   Strong communication skills   Integrity, responsibility, professionalism   Attention to detail   JavaScript knowledge a plus   Willing to learn programming languages  "
32350821,Lamoda,Team Leader of Digital Analytics,False,,,От 3 до 6 лет,Полный день,[],"Fast facts on why joining the Lamoda team now is a great idea:  E-commerce is the fastest growing industry in the world and Lamoda is the leader on Russia and CIS fashion e-commerce markets Young, bright and talented team consisting of IT talents, fashion experts, and logistics professionals achieving top goals together Exciting work environment and constant professional growth opportunities International management consisting of top professionals Every employee has the ownership on his professional area and is empowered to fulfil his breakthrough ideas Striving to excellence is one of our passions  At the moment we are actively looking for a Team Leader of Digital Analytics. This stream provides analytics &amp; reporting that drive our marketing department. What you will work on?    Lead a team within Data &amp; Analytics department responsible for Digital Analytics   Partner with performance marketing team to help them formulate their needs for analytics &amp; turn it into roadmap   Own &amp; develop the methodology for performance marketing efficiency evaluation   Run analysis on performance marketing KPIs to produce insights and hypotheses on improvement   Create actionable reports, dashboards, visualisations and data-driven decision making tools   Develop prototypes of data processing pipelines and set requirements for the data engineering team on data collection &amp; processing, data access tools   Support other teams in their needs for Digital Analytics, namely Brand &amp; Content and Media &amp; Communications teams   We require:   BA/BS/MS degree in exact sciences, engineering, economics, or a related field   At least 4 years of relevant experience in data analytics, web/app analytics, product analytics, reporting, or performance marketing. Experience in leadership roles of at least 1 year   Solid experience in full cycle of data analytics, starting from data collection and processing to making sense of the data and arriving at decisions   Knowledge of marketing analytics stack, such as web analytics (Google Analytics), app analytics (such as Adjust, AppsFlyer), JavaScript and tag management (GTM)   Strong understanding of methodologies for evaluation of marketing efficiency such as marketing attribution, customer lifetime value, marketing mix modelling   Knowledge of SQL, python, BI tools (Tableau preferred). Understanding of Hadoop ecosystem, RDBMS and machine learning technologies. Experience with Microsoft SQL server ecosystem is a plus.   Good communication skills   Upper-intermediate English (technical reading and professional communication)   Conditions:  Challenging and interesting atmosphere in a young team of professionals Official employment, social package Office in Moscow (m. Polezhaevskaya) Competitive salary Free English courses Discount on the entire range of products "
32349798,МТС,Бизнес- аналитик на финансовый проект,False,,,От 3 до 6 лет,Полный день,[],"На текущий момент в нашу команду нужен Бизнес-аналитик на проект PPMS ( Проект по взаиморассчету с партнерами). Цель проекта: снижение порога входа для партнеров и продуктовых команд в новый бизнес, повышение привлекательности МТС для партнеров с точки зрения оперативности и удобства взаимодействия. Более подробно уточним на собеседовании. Обязанности:  выявление, анализ, документирование требований к новым и модернизируемым ИС; взаимодействие с различными подразделениями при разработке и уточнении требований согласование требований с представителями Заказчика, проектной командой; разработка, ведение, актуализация аналитической и методологической документации в базе знаний; постановка задач на разработку, авторская приемка разработанной функциональности; демонстрация функциональности Заказчику; консультирование Заказчика по вопросам устройства продукта, его реализации; подготовка отчетной документации (инструкции, руководства пользователя, программы и методики испытаний  Требования:  высшее образование по технической специальности или дополнительное образование (высшее техническое/экономическое), знание и опыт работы с продуктом AmDocs; отличное знание финансовой области; стаж работы не менее 3 лет в сфере (информационные технологии, разработка ПО, телеком желательно), опыт организации процесса сбора, анализа и документирования требований, знание нотаций: UML, BPMN;  Желательно:  знание методологий и стандартов в области управления жизненным циклом автоматизированных систем и их компонент навыки сбора и разработки требований к автоматизированным системам и их компонентам знание принципов и стандартов архитектурного проектирования автоматизированных систем и их компонент знание методологий и стандартов разработки автоматизированных систем и их компонент владение языками спецификаций и моделирования автоматизированных систем и их компонент: UML, BPMN; объектно-ориентированное проектирование и анализ знание основ теории организации и применения баз данных знание особенностей проектирования информационного обмена с внешними системами опыт работы с инструментами моделирования (желательно Enterprise Architect), системами управления задачами (желательно TFS, Jira)  Условия:  интересные проекты в различных областях: CRM, big data, machine learning, IoT, cloud computing разработка по гибким методологиям: Agile, Scrum, Kanban оформление по ТК РФ, конкурентная зарплата, премии 2 раза в год; отпуск: 31 день; регулярное обучение за счёт компании; ДМС со стоматологией, страхованием жизни и страхованием поездок за рубеж; программа компенсации стоимости посещения бассейна/фитнес-центра; "
